"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"08-18 17:39","CSCO","Darkpool","55.04","49.88K","2.75M","AtBid","Technology","0.0012249991630891683"
"08-18 17:39","RTX","Darkpool","85.8","27.81K","2.39M","AtBid","Industrials","0.0020907809872521828"
"08-18 17:39","KMI","Darkpool","17.43","150.38K","2.62M","AtAsk","Energy","0.007735221253580023"
"08-18 17:39","KHC","Darkpool","33.66","27.86K","937.94K","AtAsk","Consumer Defensive","0.0034749065593074465"
"08-18 17:39","COST","Darkpool","544.94","4.58K","2.5M","AtAsk","Consumer Defensive","0.001036681061103113"
"08-18 17:39","CVS","Darkpool","66.81","37.98K","2.54M","AtAsk","Healthcare","0.0029657666957380474"
"08-18 17:34","CRWD","Darkpool","146.8","4.54K","667.06K","AtBid","Technology","0.0020594966930008035"
"08-18 17:34","SQ","Darkpool","56.88","21.88K","1.24M","AtBid","Technology","0.0040065616928946605"
"08-18 17:34","PLTR","Darkpool","14.4","18.92K","272.42K","AtAsk","Technology","0.0010810285714285715"
"08-18 17:34","ZS","Darkpool","136.21","2.16K","294.08K","AtBid","Technology","0.0024534064702249067"
"08-18 17:33","V","Darkpool","238.17","73.53K","17.51M","AtAsk","Financial","0.004578962955124818"
"08-18 17:29","IWM","Darkpool","184.65","100.0K","18.46M","AtAsk","Financial","0"
"08-18 17:29","SPY","Darkpool","436.5","200.0K","87.3M","AtAsk","Financial","0"
"08-18 17:26","BIDU","Darkpool","125.16","7.59K","949.96K","AtBid","Communication Services","0.002717271255344235"
"08-18 17:26","CRM","Darkpool","204.83","13.3K","2.72M","AtAsk","Technology","0.0014095161818222046"
"08-18 17:26","RTX","Darkpool","85.8","14.5K","1.24M","AtBid","Industrials","0.0010900839349594277"
"08-18 17:26","DKNG","Darkpool","26.57","20.24K","537.88K","AtBid","Financial","0.0045113665142884505"
"08-18 17:26","PLTR","Darkpool","14.4","643.31K","9.26M","AtAsk","Technology","0.03676051428571429"
"08-18 17:26","NEE","Darkpool","67.83","65.9K","4.47M","AtAsk","Utilities","0.0032635688523138555"
"08-18 17:26","GDX","Darkpool","27.45","107.84K","2.96M","AtAsk","Financial","107840"
"08-18 17:25","PANW","Darkpool","209.69","6.62K","1.39M","AtBid","Technology","0.0021942052835468573"
"08-18 17:23","TSLQ","Darkpool","38.4406","29.08K","1.12M","AtBid","N/A","29078"
"08-18 17:18","OKTA","Darkpool","71.725","15.0K","1.08M","AtBid","Technology","0.009753824459940006"
"08-18 17:12","QQQ","Darkpool","358.13","150.0K","53.72M","AtAsk","Financial","0"
"08-18 17:12","IWM","Darkpool","184.65","250.0K","46.16M","AtAsk","Financial","0"
