"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"06-21 17:31:24.063","WFC","Darkpool","41.65","38.31K","1.6M","AtBid","Financial","0.0010220940807130054"
"06-21 17:31:24.051","SCHW","Darkpool","53.97","223.39K","12.06M","AtAsk","Financial","0.015022156537726091"
"06-21 17:30:37.021","GDX","Darkpool","30.06","90.2K","2.71M","AtAsk","Financial","90200"
"06-21 17:30:36.331","MCHI","Darkpool","45.31","87.2K","3.95M","AtAsk","Financial","87200"
"06-21 17:30:36.331","ERJ","Darkpool","14.97","148.9K","2.23M","AtBid","Industrials","0.0857196655834633"
"06-21 17:30:36.324","GTLB","Darkpool","46.78","137.4K","6.43M","AtBid","N/A","137400"
"06-21 17:30:36.234","NETI","Darkpool","11.89","350.0K","4.16M","AtAsk","N/A","350000"
"06-21 17:30:36.231","NU","Darkpool","7.71","2.67M","20.59M","AtAsk","N/A","2671200"
"06-21 17:29:43.815","TXN","Darkpool","170.48","61.54K","10.49M","AtAsk","Technology","0.006791884238004655"
"06-21 17:24:52.217","TSLL","Darkpool","16.9422","15.65K","265.23K","AtBid","N/A","15655"
"06-21 17:23:43.040","TTC","Darkpool","97.79","5.88K","574.81K","AtBid","Industrials","0.005975274723878367"
"06-21 17:23:42.965","TXN","Darkpool","170.48","25.12K","4.28M","AtAsk","Technology","0.002772287739408484"
"06-21 17:23:42.533","GDX","Darkpool","30.06","150.09K","4.51M","AtAsk","Financial","150092"
"06-21 17:23:42.501","CHRS","Darkpool","3.87","267.7K","1.04M","AtBid","Healthcare","0.3942109238730958"
"06-21 17:23:42.411","ADBE","Darkpool","477.48","51.28K","24.49M","AtBid","Technology","0.011214490042172452"
"06-21 17:23:42.404","LCID","Darkpool","6.05","264.21K","1.6M","AtBid","Consumer Cyclical","0.03536517076331622"
"06-21 17:23:42.342","DIS","Darkpool","88.64","221.49K","19.63M","AtAsk","Communication Services","0.012130050797775778"
"06-21 17:23:41.408","LRCX","Darkpool","605.8","3.8K","2.3M","AtAsk","Technology","0.0028417793149207605"
"06-21 17:23:41.406","PEP","Darkpool","185.43","157.12K","29.13M","AtBid","Consumer Defensive","0.011424908103422273"
"06-21 17:23:41.379","JD","Darkpool","36.59","106.54K","3.9M","AtBid","Consumer Cyclical","0.008990026309859107"
"06-21 17:23:39.774","IBM","Darkpool","133.69","33.33K","4.46M","AtBid","Technology","0.0036750047673346047"
"06-21 17:23:39.749","UNH","Darkpool","476.75","33.3K","15.88M","AtBid","Healthcare","0.0035914362223767875"
"06-21 17:23:39.740","TTD","Darkpool","76.46","80.88K","6.18M","AtAsk","Technology","0.018370485889517178"
