"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"12-06 17:35","CERE","Darkpool","42.62","25.0K","1.07M","AtAsk","N/A","25000"
"12-06 17:35","SIRI","Darkpool","4.49","292.27K","1.31M","AtBid","Communication Services","0.04704536835015021"
"12-06 17:35","DIS","Darkpool","91.5","39.78K","3.64M","AtAsk","Communication Services","0.002174466807168963"
"12-06 17:35","CBAY","Darkpool","20.86","14.06K","293.25K","AtAsk","Healthcare","0.012999205724303528"
"12-06 17:35","CHRW","Darkpool","85.51","99.35K","8.5M","AtAsk","Industrials","0.08535121583323685"
"12-06 17:35","BTG","Darkpool","3.19","204.68K","652.92K","AtBid","Basic Materials","0.015921682309112586"
"12-06 17:35","STE","Darkpool","199.29","5.81K","1.16M","NoMatch","Healthcare","0.005904681740294751"
"12-06 17:35","DOCU","Darkpool","47.36","23.69K","1.12M","AtBid","Technology","0.011775051125476348"
"12-06 17:35","O","Darkpool","54.71","99.38K","5.44M","AtBid","Real Estate","0.013748451677107256"
"12-06 17:35","NTAP","Darkpool","89.4","17.34K","1.55M","AtAsk","Technology","0.008374833169884256"
"12-06 17:35","ICLR","Darkpool","268.44","18.21K","4.89M","NoMatch","Healthcare","0.022296326230385317"
"12-06 17:35","IWO","Darkpool","230.73","6.68K","1.54M","AtAsk","N/A","6684"
"12-06 17:35","EYPT","Darkpool","19.35","282.48K","5.47M","AtBid","Healthcare","1.534651921548822"
"12-06 17:35","CERE","Darkpool","42.7","25.0K","1.07M","AtAsk","N/A","25000"
"12-06 17:35","EW","Darkpool","69.49","81.07K","5.63M","AtBid","Healthcare","0.013567619098186316"
"12-06 17:35","BECN","Darkpool","82.15","13.63K","1.12M","AtAsk","Industrials","0.02597825968455417"
"12-06 17:35","AXP","Darkpool","167.51","6.75K","1.13M","AtAsk","Financial","0.001172477770543957"
"12-06 17:35","LLY","Darkpool","589.25","13.56K","7.99M","AtAsk","Healthcare","0.001510566880383717"
"12-06 17:35","MU","Darkpool","73.13","17.37K","1.27M","AtBid","Technology","0.0015869170428579652"
"12-06 17:35","PM","Darkpool","91.1","19.02K","1.73M","AtBid","Consumer Defensive","0.001227831595900635"
"12-06 17:35","CVNA","Darkpool","37.38","10.09K","377.09K","AtAsk","Consumer Cyclical","0.01199659148390416"
"12-06 17:35","FTI","Darkpool","18.86","13.96K","263.38K","AtBid","Energy","0.0032439770768709557"
"12-06 17:35","NLY","Darkpool","17.93","54.43K","975.86K","AtBid","Real Estate","0.010918288703706524"
"12-06 17:35","ENTG","Darkpool","105.01","2.89K","303.37K","NoMatch","Technology","0.001933882919340923"
"12-06 17:35","MO","Darkpool","41.36","35.34K","1.46M","AtBid","Consumer Defensive","0.0020005681912534223"
"12-06 17:35","SE","Darkpool","38.58","8.88K","342.59K","AtAsk","Communication Services","0.0017393519688143123"
"12-06 17:35","EWY","Darkpool","61.14","23.12K","1.41M","AtBid","N/A","23124"
"12-06 17:35","RIOT","Darkpool","14.76","63.67K","939.8K","AtAsk","Technology","0.03229149527510437"
"12-06 17:35","ABEV","Darkpool","2.83","239.02K","676.42K","AtBid","Consumer Defensive","0.005430428047867689"
"12-06 17:35","DDOG","Darkpool","114.31","5.35K","611.44K","AtAsk","Technology","0.0017962052157709397"
