"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"09-22 17:40","JPM","Darkpool","145.73","44.52K","6.49M","AtBid","Financial","0.0015392529682725516"
"09-22 17:40","BAC","Darkpool","27.64","145.97K","4.03M","AtBid","Financial","0.0018434152132796211"
"09-22 17:37","C","Darkpool","40.92","110.72K","4.53M","AtBid","Financial","0.005932465704191518"
"09-22 17:37","GS","Darkpool","327.89","3.93K","1.29M","AtBid","Financial","0.001139061002871518"
"09-22 17:26","BABA","Darkpool","88.3","94.5K","8.34M","AtBid","Consumer Cyclical","0.004574429231038446"
"09-22 17:26","NVDA","Darkpool","416.1","721.0K","300.01M","AtBid","Technology","0.03041098014378109"
"09-22 17:26","SBOW","Darkpool","32.91","30.6K","1.01M","AtBid","Energy","0.2893438900357056"
"09-22 17:26","PAGP","Darkpool","16.61","29.3K","486.67K","AtAsk","Energy","0.01650502901192599"
"09-22 17:26","GOOGL","Darkpool","130.25","1.37M","178.08M","AtBid","Communication Services","0.012564803661851384"
"09-22 17:26","GSL","Darkpool","18.13","165.18K","2.99M","AtAsk","Industrials","0.540005619848166"
"09-22 17:26","META","Darkpool","299.08","638.1K","190.84M","AtBid","Communication Services","0.029040869933062475"
"09-22 17:26","ADBE","Darkpool","512.9","311.3K","159.67M","AtAsk","Technology","0.0684453408392404"
"09-22 17:26","META","Darkpool","299.08","287.1K","85.87M","AtBid","Communication Services","0.013066343453662806"
"09-22 17:26","ALV","Darkpool","95.66","67.8K","6.49M","AtBid","Consumer Cyclical","0.08949220420605704"
"09-22 17:26","FUTU","Darkpool","59.03","9.0K","531.27K","AtBid","Financial","0.015891182549588743"
"09-22 17:26","SNAP","Darkpool","8.69","263.2K","2.29M","AtBid","Communication Services","0.025958809334589"
"09-22 17:26","AZN","Darkpool","67.83","702.8K","47.67M","AtAsk","Healthcare","0.0037758409202297166"
"09-22 17:26","AMZN","Darkpool","129.12","1.69M","217.61M","AtBid","Consumer Cyclical","0.0186371674367567"
"09-22 17:26","PDD","Darkpool","95.93","482.3K","46.27M","AtBid","Consumer Cyclical","0.06867163766835788"
"09-22 17:20","TRTN","Darkpool","82.85","200.0K","16.57M","AtBid","Industrials","0.37111113568691523"
"09-22 17:15","CHPT","Darkpool","5.02","1.0M","5.02M","AtBid","Consumer Cyclical","0.32511063514914124"
"09-22 17:13","CHPT","Darkpool","5.02","1.5M","7.53M","AtBid","Consumer Cyclical","0.4876659527237119"
"09-22 17:04","GOLD","Darkpool","15.78","168.36K","2.66M","AtBid","Basic Materials","0.009650751547440117"
"09-22 17:04","PAAS","Darkpool","15.2","21.47K","326.4K","AtBid","Basic Materials","0.005901846099053838"
"09-22 17:04","AQN","Darkpool","6.87","77.72K","533.96K","AtAsk","Utilities","0.012220329791519907"
"09-22 17:04","SHOP","Darkpool","53.03","96.23K","5.1M","AtBid","Technology","0.008011233535981634"
"09-22 17:04","ENB","Darkpool","34.48","190.9K","6.58M","AtBid","Energy","0.009448642207896077"
