"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"06-14 17:43:36.287","MARA","Darkpool","9.69","26.5K","256.79K","AtAsk","Financial","0.01592398569454023"
"06-14 17:42:07.871","NEXT","Darkpool","7.69","38.66K","297.27K","AtAsk","Energy","0.0875480759126542"
"06-14 17:40:56.155","SPY","Darkpool","437.18","25.16K","11.0M","AtBid","Financial","0"
"06-14 17:40:41.718","SHAK","Darkpool","72.74","33.2K","2.41M","AtBid","Consumer Cyclical","0.08881380733690328"
"06-14 17:40:41.713","SHAK","Darkpool","72.74","69.7K","5.07M","AtBid","Consumer Cyclical","0.18645549311392043"
"06-14 17:40:41.710","NU","Darkpool","7.35","760.5K","5.59M","AtAsk","N/A","760500"
"06-14 17:40:41.704","JD","Darkpool","38.64","360.9K","13.95M","AtBid","Consumer Cyclical","0.030452212186778717"
"06-14 17:40:41.460","JPST","Darkpool","50.04","7.33K","366.84K","AtAsk","N/A","7331"
"06-14 17:40:40.777","NARI","Darkpool","58.02","263.7K","15.3M","AtAsk","Healthcare","0.5466865323057534"
"06-14 17:40:40.738","SANM","Darkpool","58.01","80.2K","4.65M","AtBid","Technology","0.1411910358198665"
"06-14 17:40:40.736","FRSH","Darkpool","17.13","185.3K","3.17M","AtBid","N/A","185300"
"06-14 17:40:40.670","GDX","Darkpool","30.87","119.7K","3.7M","AtAsk","Financial","119700"
"06-14 17:32:23.790","SCHD","Darkpool","72.3242","5.93K","428.81K","AtBid","N/A","5929"
"06-14 17:25:44.118","COIN","Darkpool","53.9","116.08K","6.26M","AtAsk","Technology","0.06311729614720939"
"06-14 17:25:20.793","USB","Darkpool","32.1","80.78K","2.59M","AtBid","Financial","0.0052825279693265725"
"06-14 17:25:20.788","PM","Darkpool","93.06","27.2K","2.53M","AtBid","Consumer Defensive","0.0017558845745699575"
"06-14 17:21:44.960","VZ","Darkpool","35.73","1.09M","39.01M","AtBid","Communication Services","0.02598798375166221"
"06-14 17:17:24.361","USB","Darkpool","32.1","73.83K","2.37M","AtBid","Financial","0.00482791445324286"
"06-14 17:14:33.299","LI","Darkpool","33.8","22.15K","748.57K","AtBid","Consumer Cyclical","0.00444466532751799"
"06-14 17:14:33.296","RIG","Darkpool","6.16","292.86K","1.8M","AtAsk","Energy","0.04652496873111755"
"06-14 17:14:33.296","DDOG","Darkpool","96.28","12.79K","1.23M","AtBid","Technology","0.004380324916994041"
"06-14 17:14:33.296","AMZN","Darkpool","126.42","1.66M","210.29M","AtBid","Consumer Cyclical","0.018512938811942027"
"06-14 17:14:21.822","QQQ","Darkpool","365.9","113.9K","41.68M","AtBid","Financial","0"
"06-14 17:14:14.596","IWM","Darkpool","185.91","127.8K","23.76M","AtBid","Financial","0"
"06-14 17:11:55.135","SNOW","Darkpool","181.07","20.29K","3.67M","AtBid","Technology","0.007239900429903125"
"06-14 17:11:53.071","DISH","Darkpool","6.31","102.71K","648.13K","AtBid","Communication Services","0.04177159994817286"
"06-14 17:11:52.667","VTI","Darkpool","217.44","2.31K","503.37K","AtBid","N/A","2315"
"06-14 17:11:52.643","USB","Darkpool","32.1","33.6K","1.08M","AtBid","Financial","0.0021975384361324997"
"06-14 17:11:52.403","QCOM","Darkpool","123.4","17.34K","2.14M","AtBid","Technology","0.0015595632863120447"
"06-14 17:11:52.350","RIVN","Darkpool","14.74","25.68K","378.6K","AtBid","Consumer Cyclical","0.004187991010048878"
