"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"11-28 17:38","GLD","Darkpool","189.26","16.66K","3.15M","AtBid","Financial","16655"
"11-28 17:30","TSLA","Darkpool","246.72","8.59K","2.12M","AtBid","Consumer Cyclical","8591"
"11-28 17:30","META","Darkpool","338.99","3.31K","1.12M","AtBid","Communication Services","3308"
"11-28 17:30","AMZN","Darkpool","147.03","8.76K","1.29M","AtAsk","Consumer Cyclical","8758"
"11-28 17:30","CHWY","Darkpool","18.72","1.03M","19.2M","AtBid","Consumer Cyclical","1025600"
"11-28 17:30","NVDA","Darkpool","478.21","621.8K","297.35M","AtAsk","Technology","621800"
"11-28 17:30","BP","Darkpool","35.94","304.8K","10.95M","AtBid","Energy","304800"
"11-28 17:30","YMM","Darkpool","7.45","437.4K","3.26M","AtBid","N/A","437400"
"11-28 17:30","OPEN","Darkpool","2.89","122.36K","353.63K","AtAsk","Real Estate","122362"
"11-28 17:30","YY","Darkpool","39.24","7.0K","274.68K","AtBid","Communication Services","7000"
"11-28 17:30","YY","Darkpool","39.24","94.0K","3.69M","AtBid","Communication Services","94000"
"11-28 17:30","GMAB","Darkpool","30.38","71.3K","2.17M","AtAsk","Healthcare","71300"
"11-28 17:30","JKS","Darkpool","31.33","82.1K","2.57M","AtAsk","Technology","82100"
"11-28 17:30","PBR","Darkpool","15.49","500.6K","7.75M","AtBid","Energy","500600"
"11-28 17:30","ICSH","Darkpool","50.46","18.05K","910.85K","AtBid","N/A","18051"
"11-28 17:30","FXI","Darkpool","25.71","139.7K","3.59M","AtBid","Financial","139696"
"11-28 17:30","PDD","Darkpool","139","399.4K","55.52M","AtBid","Consumer Cyclical","399400"
"11-28 17:30","BIDU","Darkpool","119.63","155.1K","18.55M","AtBid","Communication Services","155100"
"11-28 17:29","PDD","Darkpool","96.7524","2.96K","286.39K","AtBid","Consumer Cyclical","2960"
"11-28 17:29","PDD","Darkpool","96.7524","2.96K","286.39K","AtBid","Consumer Cyclical","2960"
"11-28 17:25","PBR","Darkpool","16.478","80.0K","1.32M","AtAsk","Energy","80000"
"11-28 17:19","PBR","Darkpool","16.478","80.0K","1.32M","AtAsk","Energy","80000"
"11-28 17:19","TECK","Darkpool","36.71","40.83K","1.5M","AtBid","Basic Materials","40831"
"11-28 17:19","CLS","Darkpool","26.96","115.4K","3.11M","AtAsk","Technology","115404"
"11-28 17:17","SHOP","Darkpool","73.51","502.84K","36.96M","AtAsk","Technology","502842"
"11-28 17:17","SPY","Darkpool","454.93","251.75K","114.53M","AtBid","Financial","0"
"11-28 17:17","WSO","Darkpool","378.76","124.33K","47.09M","NoMatch","Industrials","124329"
"11-28 17:07","SPY","Darkpool","454.93","50.0K","22.75M","AtBid","Financial","0"
"11-28 17:06","IWM","Darkpool","178.04","100.0K","17.8M","AtBid","Financial","0"
"11-28 17:02","PYPL","Darkpool","58.47","224.63K","13.13M","AtBid","Financial","224628"
"11-28 17:02","ARDX","Darkpool","4.09","407.25K","1.67M","AtBid","Healthcare","407253"
"11-28 17:02","AEP","Darkpool","79.73","73.45K","5.86M","AtAsk","Utilities","73451"
"11-28 17:02","AVGO","Darkpool","946.35","33.51K","31.72M","AtAsk","Technology","33514"
"11-28 17:02","HWM","Darkpool","51.95","40.08K","2.08M","AtAsk","Industrials","40079"
"11-28 17:02","AZEK","Darkpool","31.54","44.41K","1.4M","AtAsk","Industrials","44410"
"11-28 17:02","PODD","Darkpool","185.72","5.41K","1.01M","AtBid","Healthcare","5414"
"11-28 17:02","AMC","Darkpool","6.7","43.28K","289.97K","AtBid","Communication Services","43279"
"11-28 17:02","LABD","Darkpool","18.76","29.73K","557.7K","AtBid","N/A","29728"
