"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"01-03 17:35","LI","Darkpool","35.74","213.0K","7.61M","AtAsk","Consumer Cyclical","213000"
"01-03 17:35","CYTK","Darkpool","86.64","260.0K","22.53M","AtBid","Healthcare","260000"
"01-03 17:35","SE","Darkpool","38.8","410.5K","15.93M","AtBid","Communication Services","410500"
"01-03 17:35","IPAR","Darkpool","135.34","2.2K","297.75K","NoMatch","Consumer Defensive","2200"
"01-03 17:35","CVCO","Darkpool","323.28","5.8K","1.88M","NoMatch","Consumer Cyclical","5800"
"01-03 17:35","OM","Darkpool","5.57","452.32K","2.52M","AtBid","N/A","452325"
"01-03 17:35","IBN","Darkpool","23.75","281.3K","6.68M","AtAsk","Financial","281300"
"01-03 17:35","PIPR","Darkpool","166.7","3.4K","566.78K","NoMatch","Financial","3400"
"01-03 17:35","TAL","Darkpool","12.37","592.1K","7.32M","AtAsk","Consumer Defensive","592100"
"01-03 17:35","HII","Darkpool","256.3","16.2K","4.15M","NoMatch","Industrials","16200"
"01-03 17:35","XPOF","Darkpool","11.31","23.86K","269.81K","AtBid","N/A","23856"
"01-03 17:35","INDB","Darkpool","62.64","15.1K","945.86K","AtBid","Financial","15100"
"01-03 17:35","FFIV","Darkpool","174.09","3.1K","539.68K","AtAsk","Technology","3100"
"01-03 17:28","DOCU","Darkpool","55.03","1.07M","58.68M","AtBid","Technology","1066308"
"01-03 17:28","AA","Darkpool","31.49","680.2K","21.42M","AtAsk","Basic Materials","680200"
"01-03 17:28","FIX","Darkpool","195.96","43.7K","8.56M","NoMatch","Industrials","43700"
"01-03 17:20","HYG","Darkpool","76.69","245.0K","18.79M","AtBid","Financial","245000"
"01-03 17:18","COO","Darkpool","363.88","33.9K","12.34M","NoMatch","Healthcare","33900"
"01-03 17:18","LVS","Darkpool","50.67","455.5K","23.08M","AtBid","Consumer Cyclical","455500"
"01-03 17:18","CRM","Darkpool","251.84","252.98K","63.71M","AtBid","Technology","252977"
"01-03 17:18","PPG","Darkpool","145.62","245.0K","35.68M","AtBid","Basic Materials","245000"
"01-03 17:18","AMZN","Darkpool","148.47","1.24M","184.61M","AtBid","Consumer Cyclical","1243400"
"01-03 17:18","NVO","Darkpool","103.62","341.06K","35.34M","AtBid","Healthcare","341055"
"01-03 17:18","META","Darkpool","344.47","1.12M","385.36M","AtAsk","Communication Services","1118700"
"01-03 17:18","AME","Darkpool","160.6","124.0K","19.91M","NoMatch","Industrials","124000"
"01-03 17:18","IEX","Darkpool","212.28","66.22K","14.06M","NoMatch","Industrials","66222"
"01-03 17:18","CMC","Darkpool","48.93","161.74K","7.91M","AtBid","Basic Materials","161741"
"01-03 17:18","MEDP","Darkpool","296.12","32.66K","9.67M","NoMatch","Healthcare","32657"
"01-03 17:18","DYN","Darkpool","14.77","118.89K","1.76M","AtAsk","N/A","118890"
"01-03 17:18","X","Darkpool","47.85","152.15K","7.28M","AtBid","Basic Materials","152150"
"01-03 17:18","MDB","Darkpool","372.98","14.99K","5.59M","AtAsk","Technology","14994"
"01-03 17:18","ICLR","Darkpool","268.74","81.62K","21.93M","NoMatch","Healthcare","81621"
"01-03 17:18","BA","Darkpool","243.91","26.83K","6.54M","AtBid","Industrials","26826"
"01-03 17:18","FHN","Darkpool","14.09","710.7K","10.01M","AtBid","Financial","710701"
"01-03 17:18","CVS","Darkpool","80.88","321.7K","26.02M","AtBid","Healthcare","321700"
"01-03 17:18","BP","Darkpool","36","253.32K","9.12M","AtBid","Energy","253325"
"01-03 17:18","RARE","Darkpool","47.95","141.3K","6.78M","AtBid","Healthcare","141300"
"01-03 17:18","FLEX","Darkpool","23.74","222.19K","5.27M","AtBid","Technology","222193"
"01-03 17:18","ASML","Darkpool","703.37","34.2K","24.06M","AtBid","Technology","34200"
"01-03 17:18","UPWK","Darkpool","13.92","326.63K","4.55M","AtAsk","Industrials","326628"
"01-03 17:18","KWR","Darkpool","200.86","18.52K","3.72M","NoMatch","Basic Materials","18523"
"01-03 17:18","WST","Darkpool","338.27","74.32K","25.14M","NoMatch","Healthcare","74320"
"01-03 17:18","TGT","Darkpool","138.67","279.8K","38.8M","AtAsk","Consumer Defensive","279800"
"01-03 17:18","RPM","Darkpool","107.14","92.3K","9.89M","AtAsk","Basic Materials","92304"
"01-03 17:18","GM","Darkpool","35.27","796.6K","28.1M","AtBid","Consumer Cyclical","796600"
"01-03 17:18","AR","Darkpool","22.77","650.1K","14.8M","AtAsk","Energy","650100"
"01-03 17:18","APPF","Darkpool","166.83","37.69K","6.29M","NoMatch","Technology","37692"
"01-03 17:18","LYFT","Darkpool","13.25","2.16M","28.63M","AtBid","Technology","2160471"
"01-03 17:18","ABBV","Darkpool","160.46","101.7K","16.32M","AtAsk","Healthcare","101700"
"01-03 17:18","C","Darkpool","53.64","312.49K","16.76M","AtBid","Financial","312485"
"01-03 17:18","MTD","Darkpool","1147.12","23.6K","27.07M","NoMatch","Healthcare","23600"
"01-03 17:18","CYTK","Darkpool","86.64","306.76K","26.58M","AtBid","Healthcare","306765"
"01-03 17:18","NXT","Darkpool","46.41","117.91K","5.47M","AtAsk","N/A","117909"
"01-03 17:18","BPMC","Darkpool","88.74","169.37K","15.03M","AtAsk","Healthcare","169369"
"01-03 17:18","MSFT","Darkpool","370.6","866.1K","320.98M","AtAsk","Technology","866100"
"01-03 17:12","WAL","Darkpool","62.28","5.81K","361.85K","AtAsk","Financial","5810"
"01-03 17:12","PLTR","Darkpool","16.09","74.72K","1.2M","AtAsk","Technology","74725"
"01-03 17:12","ABBV","Darkpool","160.46","32.16K","5.16M","AtAsk","Healthcare","32157"
"01-03 17:12","JBHT","Darkpool","191.95","14.73K","2.83M","NoMatch","Industrials","14734"
"01-03 17:12","PFE","Darkpool","29.73","57.4K","1.71M","AtBid","Healthcare","57402"
"01-03 17:12","CME","Darkpool","201.41","6.56K","1.32M","AtBid","Financial","6556"
"01-03 17:12","LI","Darkpool","35.74","1.7M","60.76M","AtAsk","Consumer Cyclical","1700000"
