"Time","Symbol","Type","Price","Size","Value","Filled","Sector","Mcap Proportion"
"06-26 17:43:41.786","SGEN","Darkpool","196.54","1.99K","390.13K","AtBid","Healthcare","1985"
"06-26 17:43:41.786","ENPH","Darkpool","159.21","1.83K","291.51K","AtBid","Technology","1831"
"06-26 17:43:40.789","PLTR","Darkpool","13.94","26.34K","367.21K","AtBid","Technology","26342"
"06-26 17:43:40.787","CRWD","Darkpool","141.81","2.9K","411.39K","AtBid","Technology","2901"
"06-26 17:40:32.124","AAPL","Darkpool","185.2","1.5K","277.8K","AtBid","Technology","1500"
"06-26 17:40:32.123","AAPL","Darkpool","185.2","1.5K","277.8K","AtBid","Technology","1500"
"06-26 17:30:36.152","BILI","Darkpool","14.99","279.6K","4.19M","AtBid","Communication Services","279600"
"06-26 17:29:16.665","TMF","Darkpool","7.96","85.4K","679.78K","AtAsk","N/A","85400"
"06-26 17:29:15.123","FTAI","Darkpool","28.06","691.7K","19.41M","AtAsk","Industrials","691700"
"06-26 17:29:15.117","PDCO","Darkpool","31.57","111.9K","3.53M","AtBid","Healthcare","111900"
"06-26 17:29:15.111","EME","Darkpool","177.56","24.3K","4.31M","AtAsk","Industrials","24300"
"06-26 17:29:15.108","EME","Darkpool","177.56","31.6K","5.61M","AtAsk","Industrials","31600"
"06-26 17:29:15.065","GLD","Darkpool","178.51","16.05K","2.86M","AtBid","Financial","16046"
"06-26 17:29:15.056","BZ","Darkpool","14.66","478.5K","7.01M","AtAsk","N/A","478500"
"06-26 17:29:15.045","TAL","Darkpool","5.91","3.14M","18.56M","AtBid","Consumer Defensive","3140800"
"06-26 17:29:15.036","TSM","Darkpool","100.11","227.3K","22.76M","AtBid","Technology","227300"
"06-26 17:29:15.035","SM","Darkpool","30.17","163.0K","4.92M","AtBid","Energy","163000"
"06-26 17:29:15.032","VALE","Darkpool","13.79","150.62K","2.08M","AtBid","Basic Materials","150620"
